Branch,Category,Round,Domicile,MinP,MaxP,MeanP,StdP,TotalSeats,BranchSeats,TotalCandidates,Trend
AUTO,FW/OP,R1_Upgrade,Y,0.6501808291303163,0.8462864125122189,0.7482336208212677,0.13866758783788732,40.5,3.0,981004.0,-0.1
AUTO,FW/OP,R2,Y,0.803882697947214,0.8587658465103598,0.8313242722287869,0.038808246521869115,41.5,1.5,981004.0,0.054883148563145766
AUTO,OBC/X/F,R1,Y,0.5505863634814613,0.8000372549019608,0.68787280438071,0.07517663231536388,59.5,1.875,1070715.375,-0.020718840295083165
AUTO,OBC/X/F,R1_Upgrade,Y,0.11678440366972476,0.8000372549019608,0.6279442592068896,0.25691381877960795,59.5,1.6666666666666667,1120187.5,-0.040735853201697404
AUTO,OBC/X/F,R2,Y,0.25630665553435117,0.6457201834862385,0.44439362578962954,0.18367977105158453,34.75,1.25,988649.5,-0.06738645641376416
AUTO,OBC/X/OP,INTERNAL,Y,0.7210518084066471,0.8410283630470017,0.7810400857268244,0.08483623536959309,5.5,2.0,1128500.0,-0.023995310928070945
AUTO,OBC/X/OP,R1,Y,0.15600293075245364,0.9262212317666126,0.6882855707268105,0.30907216633077916,59.888888888888886,10.11111111111111,1088858.111111111,-0.1
AUTO,OBC/X/OP,R1_Upgrade,Y,0.285841642228739,0.8718591549295774,0.5938440492267142,0.25554042149127515,53.42857142857143,14.428571428571429,1094304.7142857143,-0.1
AUTO,OBC/X/OP,R2,Y,0.1322896077562704,0.8766644573322286,0.6688717481694191,0.2645124126870084,33.125,6.5,1070715.375,-0.08419862430365806
AUTO,SC/X/F,R1,Y,0.022012707722385172,0.6778372016999019,0.2880421680378925,0.25079009038454186,64.8,1.6,1126225.0,-0.005726096845393776
AUTO,SC/X/F,R1_Upgrade,Y,0.17752609776304884,0.6778372016999019,0.4276816497314754,0.35377337429667643,62.0,1.0,1177062.5,0.1
AUTO,SC/X/F,R2,Y,0.5448605504587156,0.5448605504587156,0.5448605504587156,0.0,38.0,2.0,1090000.0,0.0
AUTO,SC/X/OP,R1,Y,0.02452304674730299,0.4974921292460647,0.25627666959917056,0.1726669429926834,59.125,10.25,1107589.375,-0.04477753369355957
AUTO,SC/X/OP,R1_Upgrade,Y,0.1645063538611926,0.5490254971896775,0.3338215410354521,0.14493678101973362,52.714285714285715,6.142857142857143,1089530.7142857143,0.022208442372253043
AUTO,SC/X/OP,R2,Y,0.016665686274509817,0.41763960231980113,0.184332756943353,0.15020459641143782,36.42857142857143,7.714285714285714,1094304.7142857143,0.003519322326394976
AUTO,ST/X/OP,R1,Y,0.03904543968617191,0.24804473902236956,0.14354508935427074,0.14778482182386246,66.0,1.5,1177062.5,-0.06966643311206587
AUTO,UR/NCC/OP,R1,Y,0.27470196078431375,0.7754562398703404,0.592094359355191,0.27597435901448636,64.0,1.0,1133708.3333333333,-0.012332840614855468
AUTO,UR/NCC/OP,R2,Y,0.252339546191248,0.252339546191248,0.252339546191248,0.0,34.0,1.0,1234000.0,0.0
AUTO,UR/S/OP,INTERNAL,Y,0.8448800648298217,0.8448800648298217,0.8448800648298217,0.0,9.0,1.0,1234000.0,0.0
AUTO,UR/S/OP,R1,Y,0.4758435972629521,0.9123225454941702,0.778097396723133,0.17828000830147647,64.8,1.0,1126225.0,-0.044102440303498656
AUTO,UR/S/OP,R1_Upgrade,Y,0.6611136536994661,0.7647829328914665,0.7121759863799841,0.051851897129828656,61.0,1.0,1124708.3333333333,-0.033156773972682366
AUTO,UR/S/OP,R2,N,0.8181218263048926,0.8181218263048926,0.8181218263048926,0.0,25.0,1.0,1147125.0,0.0
AUTO,UR/S/OP,R2,Y,0.42647843137254904,0.5819688073394496,0.5042236193559992,0.10994829925544118,40.0,1.0,1055000.0,0.1
AUTO,UR/X/F,INTERNAL,Y,0.7159951124144672,0.79303314001657,0.7594675482171529,0.039462939484843335,5.666666666666667,1.0,1154666.6666666667,-0.013128327658143646
AUTO,UR/X/F,R1,Y,0.13426937134906525,0.7774705882352941,0.5807070440712031,0.22104025074862443,59.5,6.875,1070715.375,-0.08150223002247785
AUTO,UR/X/F,R1_Upgrade,Y,0.13426937134906525,0.7438243579121789,0.4508961314670392,0.2779138170996803,52.714285714285715,7.0,1089530.7142857143,-0.08857351124500759
AUTO,UR/X/F,R2,Y,0.3131538815430752,0.7942253521126761,0.64127851483975,0.16950315279536848,36.42857142857143,4.285714285714286,1094304.7142857143,-0.054381397735443544
AUTO,UR/X/OP,INTERNAL,Y,0.3555017635632497,0.8619643744821872,0.6755356870383421,0.21028023732329898,4.285714285714286,1.8571428571428572,1063598.2857142857,-0.05692083593657195
AUTO,UR/X/OP,R1,AI,0.8640090990404046,0.952238608119304,0.9145648097974699,0.03178061719599316,59.5,3.0,1070715.375,-0.012097057061091814
AUTO,UR/X/OP,R1,Y,0.004568292494395942,0.8814167357083679,0.6353421344425086,0.36486967004579274,59.5,19.125,1070715.375,-0.1
AUTO,UR/X/OP,R1_Upgrade,AI,0.8234061903625954,0.9497547638773819,0.8932574126640511,0.046671075379702526,48.25,3.0,1070715.375,-0.016415567911950552
AUTO,UR/X/OP,R1_Upgrade,Y,0.004568292494395942,0.8619643744821872,0.5853330681790132,0.3221364695319539,48.25,15.375,1070715.375,-0.1
AUTO,UR/X/OP,R2,AI,0.8550374437704471,0.928946975973488,0.8931166356018146,0.02780365778619169,31.857142857142858,2.4285714285714284,1077960.4285714286,-0.007517096007798791
AUTO,UR/X/OP,R2,Y,0.05699047030112969,0.9426607843137255,0.6938997159966891,0.2941210780082315,34.111111111111114,9.222222222222221,1065080.3333333333,-0.1
AUTO-F.W.,F.W./X/OP,R1,Y,0.9289146644573323,0.9289146644573323,0.9289146644573323,0.0,63.0,3.0,1207000.0,0.0
AUTO-F.W.,F.W./X/OP,R1_Upgrade,Y,0.9289146644573323,0.9289146644573323,0.9289146644573323,0.0,59.0,3.0,1207000.0,0.0
AUTO-F.W.,UR/X/OP,R1,Y,0.9021815235008104,0.9021815235008104,0.9021815235008104,0.0,63.0,3.0,1234000.0,0.0
AUTO-F.W.,UR/X/OP,R1_Upgrade,Y,0.9016977309562398,0.9016977309562398,0.9016977309562398,0.0,53.0,3.0,1234000.0,0.0
AUTO-F.W.,UR/X/OP,R2,Y,0.8811053484602918,0.8916917978458989,0.8863985731530953,0.007485750149250979,33.5,1.5,1220500.0,0.010586449385607204
AUTO-FW,F.W./X/OP,R1,Y,0.9099761467889909,0.9133941176470588,0.9116851322180248,0.0024168703716378444,3.0,3.0,1055000.0,-0.0034179708580679455
AUTO-FW,F.W./X/OP,R1_Upgrade,Y,0.8627082568807339,0.9119156862745098,0.8873119715776219,0.03479490700909716,58.0,2.5,1055000.0,-0.049207429393776016
AUTO-FW,F.W./X/OP,R2,Y,0.8767176470588235,0.8767176470588235,0.8767176470588235,0.0,3.0,3.0,1020000.0,0.0
BT,OBC/X/F,R1,Y,0.7042333333333333,0.8796029173419773,0.809979811488566,0.07319465679845394,30.8,1.0,1181400.0,-0.001154673483000259
BT,OBC/X/F,R1_Upgrade,Y,0.3384183486238532,0.7915842787682335,0.6140226657843395,0.21051735727955945,29.75,1.0,1175000.0,-0.1
BT,OBC/X/F,R2,Y,0.46739541284403674,0.8497094395280236,0.6180244932743469,0.2036382670033134,22.666666666666668,1.0,1155333.3333333333,-0.09757891375284691
BT,OBC/X/OP,R1,Y,0.7419467889908257,0.9019137168141593,0.8342024291912451,0.055069699273602286,31.0,5.666666666666667,1190166.6666666667,-0.03631558422749928
BT,OBC/X/OP,R1_Upgrade,Y,0.1460330275229358,0.8630007374631268,0.6793400164160321,0.3039812818700531,29.6,5.2,1181400.0,-0.1
BT,OBC/X/OP,R2,Y,0.4005293577981651,0.8721924778761062,0.7194142877447309,0.18811569589860105,23.2,6.4,1181400.0,-0.09791559315786433
BT,SC/X/F,R1,Y,0.2737357083678542,0.7629601769911505,0.5479861487123209,0.24994082288707473,31.333333333333332,1.0,1265666.6666666667,-0.1
BT,SC/X/F,R1_Upgrade,Y,0.2737357083678542,0.40738816855753646,0.34056193846269533,0.09450656092238939,29.0,1.0,1220500.0,-0.1
BT,SC/X/F,R2,Y,0.31001988400994196,0.31001988400994196,0.31001988400994196,0.0,27.0,1.0,1207000.0,0.0
BT,SC/X/OP,R1,Y,0.08777647058823534,0.5943776337115073,0.41315474393784635,0.19749559195266475,31.2,5.0,1210200.0,-0.1
BT,SC/X/OP,R1_Upgrade,Y,0.21825040518638572,0.31217256637168145,0.2683978256477733,0.047284261395378994,28.0,7.333333333333333,1265666.6666666667,-0.018701030493214338
BT,SC/X/OP,R2,Y,0.08275098039215689,0.4739734513274336,0.22256903663186442,0.17827868866337276,22.75,4.25,1204250.0,-0.1
BT,ST/X/F,R1,Y,0.19503889789303075,0.6136346313173157,0.4043367646051732,0.29599188168006824,32.0,1.0,1220500.0,0.1
BT,ST/X/OP,R1,Y,0.3049950289975145,0.3049950289975145,0.3049950289975145,0.0,32.0,1.0,1207000.0,0.0
BT,ST/X/OP,R1_Upgrade,Y,0.3049950289975145,0.3049950289975145,0.3049950289975145,0.0,29.0,1.0,1207000.0,0.0
BT,ST/X/OP,R2,Y,0.502242301458671,0.502242301458671,0.502242301458671,0.0,21.0,1.0,1234000.0,0.0
BT,UR/FF/OP,R2,Y,0.46624230145867096,0.46624230145867096,0.46624230145867096,0.0,21.0,1.0,1234000.0,0.0
BT,UR/NCC/OP,R1,Y,0.8596592920353983,0.8596592920353983,0.8596592920353983,0.0,30.0,1.0,1356000.0,0.0
BT,UR/S/OP,R1,Y,0.465794495412844,0.7626183144246353,0.6047890447999408,0.11277510503020745,30.8,1.0,1181400.0,-0.036975446675355426
BT,UR/S/OP,R1_Upgrade,Y,0.5419345484672742,0.6059058823529412,0.5739202154101077,0.04523456399210387,30.5,1.0,1113500.0,0.06397133388566699
BT,UR/S/OP,R2,Y,0.5923595691797846,0.5923595691797846,0.5923595691797846,0.0,27.0,1.0,1207000.0,0.0
BT,UR/X/F,R1,Y,0.7203688073394495,0.8679660766961652,0.7985428522939397,0.05622609528401255,30.8,3.2,1181400.0,-0.03528979978928899
BT,UR/X/F,R1_Upgrade,Y,0.5465513761467891,0.8670435103244838,0.7605407198799368,0.12450947548210176,29.6,3.2,1181400.0,-0.06834170630291754
BT,UR/X/F,R2,Y,0.5472833333333333,0.8529705014749263,0.7394144827807743,0.1174258188913965,23.2,2.0,1181400.0,-0.05169186884558277
BT,UR/X/OP,INTERNAL,Y,0.7795259319286871,0.8412709196354599,0.8197287489196148,0.03484645844673738,2.3333333333333335,1.6666666666666667,1216000.0,0.0603042254863919
BT,UR/X/OP,R1,AI,0.9052302752293578,0.9531264181523501,0.9290758275845874,0.023029890425353066,31.0,2.0,1137750.0,-0.017348994768640238
BT,UR/X/OP,R1,Y,0.7810660550458716,0.9410007374631268,0.8550762000502637,0.0571592100270372,30.666666666666668,8.333333333333334,1210500.0,-0.03238189268148424
BT,UR/X/OP,R1_Upgrade,AI,0.7935816513761468,0.9512990275526743,0.905934604966282,0.06443997877609156,29.6,2.0,1181400.0,-0.03169295301101162
BT,UR/X/OP,R1_Upgrade,Y,0.201894495412844,0.87075,0.7002756055047227,0.2810060372497155,29.6,11.4,1181400.0,-0.1
BT,UR/X/OP,R2,AI,0.8629587155963303,0.9411936790923825,0.9049807882558017,0.03249910192017944,22.75,2.0,1221750.0,-0.013012780722895561
BT,UR/X/OP,R2,Y,0.7365343137254903,0.9412509803921568,0.8241622225123247,0.07454807097853977,23.5,6.333333333333333,1154500.0,-0.010109904114535004
BT-F.W.,F.W./X/OP,R1,Y,0.9165227837613918,0.9165227837613918,0.9165227837613918,0.0,32.0,2.0,1207000.0,0.0
BT-F.W.,F.W./X/OP,R1_Upgrade,Y,0.9127199668599835,0.9127199668599835,0.9127199668599835,0.0,29.0,2.0,1207000.0,0.0
BT-F.W.,UR/X/OP,R1,Y,0.8821847649918962,0.8821847649918962,0.8821847649918962,0.0,32.0,2.0,1234000.0,0.0
