Year,Round,Institute,Branch,Category,Domicile,OpeningRank,ClosingRank,BranchSeats,TotalSeats,TotalCandidates
2021,R1_Upgrade,MITS,MECH,UR/X/F,Y,293326,608473,2,64,939008
2021,R1_Upgrade,MITS,MECH,SC/X/OP,Y,498848,700484,4,64,939008
2021,R1_Upgrade,MITS,MECH,UR/X/OP,Y,139504,774375,11,64,939008
2021,R1_Upgrade,MITS,MECH,OBC/X/OP,Y,233733,812645,26,64,939008
2021,R2,MITS,AIAIDS,UR/X/OP,AI,63293,67020,2,22,939008
2021,R2,MITS,AIAIDS,EWS,Y,73207,73207,1,22,939008
2021,R2,MITS,AIAIDS,UR/X/OP,Y,72780,82430,3,22,939008
2021,R2,MITS,AIAIDS,OBC/X/OP,Y,66837,84067,2,22,939008
2021,R2,MITS,AIAIDS,UR/X/F,Y,96889,106361,2,22,939008
2021,R2,MITS,AIAIDS,UR/NCC/OP,Y,170300,170300,1,22,939008
2021,R2,MITS,AIAIDS,ST/X/OP,Y,367013,472373,3,22,939008
2021,R2,MITS,AIAIDS,SC/X/OP,Y,191078,716810,8,22,939008
,,,,,,,,,,939008
2021,R2,MITS,AIML,UR/X/OP,AI,51209,55405,2,25,939008
2021,R2,MITS,AIML,EWS,Y,81455,81455,1,25,939008
2021,R2,MITS,AIML,UR/X/OP,Y,39163,105707,9,25,939008
2021,R2,MITS,AIML,OBC/X/OP,Y,80658,131950,8,25,939008
2021,R2,MITS,AIML,UR/S/OP,Y,587698,587698,1,25,939008
2021,R2,MITS,AIML,SC/X/OP,Y,320355,603926,4,25,939008
,,,,,,,,,,939008
2021,R2,MITS,AUTO,FW/OP,Y,132620,132620,1,49,939008
2021,R2,MITS,AUTO,UR/X/OP,AI,113519,136121,3,49,939008
2021,R2,MITS,AUTO,EWS,Y,292840,376049,3,49,939008
2021,R2,MITS,AUTO,UR/X/OP,Y,221050,605189,18,49,939008
2021,R2,MITS,AUTO,SC/X/OP,Y,629869,629869,1,49,939008
2021,R2,MITS,AUTO,UR/X/F,Y,291593,644954,7,49,939008
2021,R2,MITS,AUTO,OBC/X/F,Y,698334,698334,1,49,939008
2021,R2,MITS,AUTO,OBC/X/OP,Y,186810,814787,15,49,939008
,,,,,,,,,,939008
2021,R2,MITS,CE,FW/OP,Y,92879,92879,1,71,939008
2021,R2,MITS,CE,UR/X/OP,AI,86262,108017,6,71,939008
2021,R2,MITS,CE,OBC/X/OP,Y,117009,128138,2,71,939008
2021,R2,MITS,CE,EWS,Y,71229,279136,4,71,939008
2021,R2,MITS,CE,UR/X/OP,Y,125676,311158,21,71,939008
2021,R2,MITS,CE,UR/X/F,Y,141958,321829,6,71,939008
2021,R2,MITS,CE,SC/X/F,Y,279284,448991,2,71,939008
2021,R2,MITS,CE,ST/X/F,Y,622259,622259,1,71,939008
2021,R2,MITS,CE,ST/X/OP,Y,245707,693388,12,71,939008
2021,R2,MITS,CE,SC/X/OP,Y,143154,771779,16,71,939008
,,,,,,,,,,939008
2021,R2,MITS,CHEM,UR/X/OP,AI,111462,117327,2,52,939008
2021,R2,MITS,CHEM,FW/OP,Y,179721,179721,1,52,939008
2021,R2,MITS,CHEM,ST/X/OP,Y,303508,303508,1,52,939008
2021,R2,MITS,CHEM,EWS,Y,195538,447160,6,52,939008
2021,R2,MITS,CHEM,UR/X/F,Y,221585,527899,3,52,939008
2021,R2,MITS,CHEM,OBC/X/OP,Y,314230,791533,13,52,939008
2021,R2,MITS,CHEM,UR/X/OP,Y,152010,843486,26,52,939008
,,,,,,,,,,939008
2021,R2,MITS,CSD,UR/S/F,Y,43090,43090,1,19,939008
2021,R2,MITS,CSD,UR/X/OP,AI,50415,53358,2,19,939008
2021,R2,MITS,CSD,EWS,Y,59493,59493,1,19,939008
2021,R2,MITS,CSD,UR/X/OP,Y,54836,62027,5,19,939008
2021,R2,MITS,CSD,UR/X/F,Y,79580,79580,1,19,939008
2021,R2,MITS,CSD,SC/X/OP,Y,151077,359654,7,19,939008
2021,R2,MITS,CSD,ST/X/OP,Y,350878,614193,2,19,939008
,,,,,,,,,,939008
2021,R2,MITS,CSE,OBC/X/OP,Y,27047,27047,1,43,939008
2021,R2,MITS,CSE,UR/X/OP,Y,21107,36008,6,43,939008
2021,R2,MITS,CSE,FW/OP,Y,37055,37055,1,43,939008
2021,R2,MITS,CSE,UR/X/OP,AI,32459,42833,6,43,939008
2021,R2,MITS,CSE,EWS,Y,41695,44262,3,43,939008
2021,R2,MITS,CSE,UR/X/F,Y,46396,66877,6,43,939008
2021,R2,MITS,CSE,OBC/X/F,Y,58737,71892,2,43,939008
2021,R2,MITS,CSE,UR/FF/OP,Y,146608,146608,1,43,939008
2021,R2,MITS,CSE,ST/X/OP,Y,105472,323072,9,43,939008
2021,R2,MITS,CSE,OBC/H/OP,Y,354190,354190,1,43,939008
2021,R2,MITS,CSE,ST/X/F,Y,292217,442581,6,43,939008
2021,R2,MITS,CSE,UR/H/F,Y,547568,547568,1,43,939008
,,,,,,,,,,939008
2021,R2,MITS,EE,FW/OP,Y,74366,74366,1,63,939008
2021,R2,MITS,EE,UR/X/OP,AI,56874,85780,5,63,939008
2021,R2,MITS,EE,OBC/X/F,Y,121008,121008,1,63,939008
2021,R2,MITS,EE,EWS,Y,82475,203677,6,63,939008
2021,R2,MITS,EE,OBC/X/OP,Y,94405,211253,15,63,939008
2021,R2,MITS,EE,UR/X/OP,Y,101717,215064,10,63,939008
2021,R2,MITS,EE,UR/X/F,Y,110189,219255,9,63,939008
2021,R2,MITS,EE,UR/S/OP,Y,466118,466118,1,63,939008
2021,R2,MITS,EE,ST/X/OP,Y,492587,492587,1,63,939008
2021,R2,MITS,EE,SC/X/F,Y,412680,496850,3,63,939008
2021,R2,MITS,EE,SC/X/OP,Y,246990,831281,11,53,939008
2021,R2,MITS,EEIOT,UR/X/OP,AI,80259,90526,3,53,939008
2021,R2,MITS,EEIOT,EWS,Y,128990,128990,1,53,939008
2021,R2,MITS,EEIOT,FW/OP,Y,161313,161313,1,53,939008
2021,R2,MITS,EEIOT,UR/X/F,Y,228907,240857,2,53,939008
2021,R2,MITS,EEIOT,OBC/X/F,Y,267450,267450,1,53,939008
2021,R2,MITS,EEIOT,UR/X/OP,Y,120401,283014,13,53,939008
2021,R2,MITS,EEIOT,OBC/X/OP,Y,170425,450407,21,53,939008
,,,,,,,,,,939008
2021,R2,MITS,ECE,FW/OP,Y,50729,50729,1,55,939008
2021,R2,MITS,ECE,UR/X/OP,AI,61824,84884,6,55,939008
2021,R2,MITS,ECE,EWS,Y,72402,125885,5,55,939008
2021,R2,MITS,ECE,UR/X/OP,Y,63716,146353,7,55,939008
2021,R2,MITS,ECE,UR/X/F,Y,117254,176129,6,55,939008
2021,R2,MITS,ECE,OBC/X/OP,Y,93955,250457,18,55,939008
2021,R2,MITS,ECE,SC/X/F,Y,476630,476630,1,55,939008
2021,R2,MITS,ECE,ST/X/OP,Y,592656,592656,1,55,939008
2021,R2,MITS,ECE,SC/X/OP,Y,168516,801820,10,55,939008
,,,,,,,,,,939008
2021,R2,MITS,ET,FW/OP,Y,60254,60254,1,26,939008
2021,R2,MITS,ET,UR/X/OP,AI,64900,64900,1,26,939008
2021,R2,MITS,ET,UR/X/OP,Y,67140,91531,6,26,939008
2021,R2,MITS,ET,UR/X/F,Y,82934,109396,3,26,939008
2021,R2,MITS,ET,EWS,Y,98840,128520,3,26,939008
2021,R2,MITS,ET,UR/NCC/OP,Y,259323,259323,1,26,939008
2021,R2,MITS,ET,SC/X/OP,Y,196018,490508,11,26,939008
,,,,,,,,,,939008
2021,R2,MITS,IT,EWS,Y,46944,46944,1,17,939008
2021,R2,MITS,IT,UR/X/OP,Y,47114,48412,2,17,939008
2021,R2,MITS,IT,UR/X/OP,AI,47785,51456,2,17,939008
2021,R2,MITS,IT,OBC/X/OP,Y,58617,60044,3,17,939008
2021,R2,MITS,IT,UR/X/F,Y,67198,73150,4,17,939008
2021,R2,MITS,IT,OBC/X/F,Y,83375,83375,1,17,939008
2021,R2,MITS,IT,UR/NCC/F,Y,240884,240884,1,17,939008
2021,R2,MITS,IT,ST/X/OP,Y,326786,445638,2,17,939008
2021,R2,MITS,IT,ST/X/F,Y,467684,467684,1,17,939008
,,,,,,,,,,939008
2021,R2,MITS,ITAIAR,UR/X/OP,AI,57088,62966,2,22,939008
2021,R2,MITS,ITAIAR,FW/OP,Y,51284,73473,2,22,939008
2021,R2,MITS,ITAIAR,EWS,Y,91131,91534,2,22,939008
2021,R2,MITS,ITAIAR,UR/X/OP,Y,56195,91683,7,22,939008
2021,R2,MITS,ITAIAR,UR/X/F,Y,118611,118611,1,22,939008
2021,R2,MITS,ITAIAR,OBC/X/OP,Y,85459,131259,3,22,939008
2021,R2,MITS,ITAIAR,SC/X/OP,Y,371509,572766,4,22,939008
2021,R2,MITS,ITAIAR,ST/X/F,Y,594432,594432,1,22,939008
,,,,,,,,,,939008
2021,R2,MITS,ITIOT,UR/X/OP,AI,54187,60685,2,23,939008
2021,R2,MITS,ITIOT,UR/X/OP,Y,67156,71789,3,23,939008
2021,R2,MITS,ITIOT,FW/OP,Y,76758,76899,2,23,939008
2021,R2,MITS,ITIOT,EWS,Y,86333,99851,3,23,939008
2021,R2,MITS,ITIOT,UR/X/F,Y,109521,127960,3,23,939008
2021,R2,MITS,ITIOT,OBC/X/OP,Y,77036,128429,4,23,939008
2021,R2,MITS,ITIOT,SC/X/OP,Y,341896,618257,6,23,939008
,,,,,,,,,,939008
2021,R2,MITS,MAC,FW/OP,Y,69889,69889,1,22,939008
2021,R2,MITS,MAC,UR/X/OP,AI,78753,94138,3,22,939008
2021,R2,MITS,MAC,UR/X/OP,Y,123585,123585,1,22,939008
2021,R2,MITS,MAC,EWS,Y,124323,127066,2,22,939008
2021,R2,MITS,MAC,UR/X/F,Y,88861,264703,3,22,939008
2021,R2,MITS,MAC,OBC/X/OP,Y,141002,318222,12,22,939008
,,,,,,,,,,939008
2021,R2,MITS,MECH,FW/OP,Y,95793,95793,1,79,939008
2021,R2,MITS,MECH,UR/X/OP,AI,59698,103383,4,79,939008
2021,R2,MITS,MECH,EWS,Y,169604,235709,4,79,939008
2021,R2,MITS,MECH,OBC/X/OP,Y,106394,279339,23,79,939008
2021,R2,MITS,MECH,ST/X/OP,Y,307410,307410,1,79,939008
2021,R2,MITS,MECH,UR/X/OP,Y,100473,342219,24,79,939008
2021,R2,MITS,MECH,UR/X/F,Y,284946,493549,12,79,939008
2021,R2,MITS,MECH,UR/S/OP,Y,665509,665509,1,79,939008
2021,R2,MITS,MECH,SC/X/OP,Y,228761,728754,9,79,939008
2021,INTERNAL,MITS,AIAIDS,UR/X/OP,Y,96557,149810,4,38,939008
2021,INTERNAL,MITS,AIAIDS,EWS,Y,108831,153316,2,38,939008
2021,INTERNAL,MITS,AIAIDS,EWS,Y,128990,163845,2,38,939008
2021,INTERNAL,MITS,AIAIDS,UR/X/F,Y,162257,194558,2,38,939008
2021,INTERNAL,MITS,AIAIDS,UR/X/OP,Y,115597,202052,7,38,939008
2021,INTERNAL,MITS,AIAIDS,OBC/X/OP,Y,217027,217027,1,38,939008
2021,INTERNAL,MITS,AIAIDS,UR/X/F,Y,196300,223393,2,38,939008
2021,INTERNAL,MITS,AIAIDS,UR/X/OP,AI,183545,235094,3,38,939008
2021,INTERNAL,MITS,AIAIDS,OBC/X/OP,Y,124018,301305,11,38,939008
2021,INTERNAL,MITS,AIAIDS,UR/S/F,Y,521742,521742,1,38,939008
2021,INTERNAL,MITS,AIAIDS,SC/X/OP,Y,654572,654572,1,38,939008
2021,INTERNAL,MITS,AIAIDS,SC/X/OP,Y,522286,656650,2,38,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,AIML,EWS,Y,125129,191105,2,37,939008
2021,INTERNAL,MITS,AIML,UR/X/OP,Y,105707,235114,5,37,939008
2021,INTERNAL,MITS,AIML,UR/X/OP,Y,125224,252957,10,37,939008
2021,INTERNAL,MITS,AIML,UR/X/OP,AI,252993,253589,2,37,939008
2021,INTERNAL,MITS,AIML,UR/X/F,Y,128142,263559,5,37,939008
2021,INTERNAL,MITS,AIML,OBC/X/OP,Y,130512,306166,4,37,939008
2021,INTERNAL,MITS,AIML,OBC/X/OP,Y,175784,366333,7,37,939008
2021,INTERNAL,MITS,AIML,SC/X/OP,Y,603926,603926,1,37,939008
2021,INTERNAL,MITS,AIML,SC/X/OP,Y,620281,620281,1,37,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,AUTO,UR/X/OP,Y,605189,605189,1,1,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,CE,EWS,Y,284597,284597,1,26,939008
2021,INTERNAL,MITS,CE,UR/X/F,Y,353742,353742,1,26,939008
2021,INTERNAL,MITS,CE,OBC/X/OP,Y,329087,424489,3,26,939008
2021,INTERNAL,MITS,CE,UR/X/F,Y,238070,457120,3,26,939008
2021,INTERNAL,MITS,CE,UR/X/OP,Y,263499,618408,5,26,939008
2021,INTERNAL,MITS,CE,UR/X/OP,Y,512354,624238,2,26,939008
2021,INTERNAL,MITS,CE,EWS,Y,273740,653898,2,26,939008
2021,INTERNAL,MITS,CE,OBC/X/OP,Y,279616,660189,4,26,939008
2021,INTERNAL,MITS,CE,SC/X/OP,Y,498848,684807,3,26,939008
2021,INTERNAL,MITS,CE,SC/X/OP,Y,751586,771779,2,26,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,CHEM,UR/X/OP,AI,162089,162089,1,6,939008
2021,INTERNAL,MITS,CHEM,EWS,Y,256930,256930,1,6,939008
2021,INTERNAL,MITS,CHEM,UR/X/F,Y,355220,355220,1,6,939008
2021,INTERNAL,MITS,CHEM,OBC/X/OP,Y,493925,685219,3,6,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,CSD,EWS,Y,113912,113912,1,46,939008
2021,INTERNAL,MITS,CSD,EWS,Y,85340,131275,4,46,939008
2021,INTERNAL,MITS,CSD,UR/X/OP,Y,103029,153178,8,46,939008
2021,INTERNAL,MITS,CSD,OBC/X/OP,Y,94648,160118,4,46,939008
2021,INTERNAL,MITS,CSD,UR/X/F,Y,109521,164081,2,46,939008
2021,INTERNAL,MITS,CSD,UR/X/OP,Y,100473,164477,6,46,939008
2021,INTERNAL,MITS,CSD,UR/X/OP,AI,169141,169199,2,46,939008
2021,INTERNAL,MITS,CSD,OBC/X/OP,Y,109614,174176,5,46,939008
2021,INTERNAL,MITS,CSD,OBC/X/F,Y,180360,180360,1,46,939008
2021,INTERNAL,MITS,CSD,UR/X/F,Y,145153,207680,4,46,939008
2021,INTERNAL,MITS,CSD,UR/S/OP,Y,243166,243166,1,46,939008
2021,INTERNAL,MITS,CSD,OBC/S/OP,Y,305569,305569,1,46,939008
2021,INTERNAL,MITS,CSD,SC/X/OP,Y,331733,519224,3,46,939008
2021,INTERNAL,MITS,CSD,SC/X/OP,Y,653070,654366,2,46,939008
2021,INTERNAL,MITS,CSD,UR/S/OP,Y,665509,665509,1,46,939008
2021,INTERNAL,MITS,CSD,SC/X/F,Y,725925,725925,1,46,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,CSE,EWS,Y,46944,71229,2,29,939008
2021,INTERNAL,MITS,CSE,UR/X/OP,Y,47114,72693,6,29,939008
2021,INTERNAL,MITS,CSE,UR/X/OP,AI,47785,74636,5,29,939008
2021,INTERNAL,MITS,CSE,OBC/X/OP,Y,60044,78480,2,29,939008
2021,INTERNAL,MITS,CSE,OBC/X/F,Y,83375,83375,1,29,939008
2021,INTERNAL,MITS,CSE,UR/X/F,Y,67198,102357,3,29,939008
2021,INTERNAL,MITS,CSE,SC/X/F,Y,312057,312057,1,29,939008
2021,INTERNAL,MITS,CSE,SC/X/OP,Y,191078,326427,6,29,939008
2021,INTERNAL,MITS,CSE,ST/X/F,Y,467684,467684,1,29,939008
2021,INTERNAL,MITS,CSE,ST/X/OP,Y,326786,492587,2,29,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,EE,EWS,Y,203677,373435,2,33,939008
2021,INTERNAL,MITS,EE,OBC/X/F,Y,394852,394852,1,33,939008
2021,INTERNAL,MITS,EE,UR/S/OP,Y,466118,466118,1,33,939008
2021,INTERNAL,MITS,EE,UR/X/F,Y,490507,490507,1,33,939008
2021,INTERNAL,MITS,EE,UR/X/OP,Y,234827,517576,4,33,939008
2021,INTERNAL,MITS,EE,OBC/X/OP,Y,318222,557129,2,33,939008
2021,INTERNAL,MITS,EE,SC/X/OP,Y,582324,582324,1,33,939008
2021,INTERNAL,MITS,EE,UR/X/F,Y,587488,587488,1,33,939008
2021,INTERNAL,MITS,EE,EWS,Y,227849,646068,5,33,939008
2021,INTERNAL,MITS,EE,OBC/X/OP,Y,198994,742025,3,33,939008
2021,INTERNAL,MITS,EE,UR/X/OP,Y,101717,808675,12,33,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,EEIOT,EWS,Y,215213,355313,2,21,939008
2021,INTERNAL,MITS,EEIOT,UR/X/F,Y,347535,387128,3,21,939008
2021,INTERNAL,MITS,EEIOT,UR/X/OP,Y,364556,421028,3,21,939008
2021,INTERNAL,MITS,EEIOT,EWS,Y,344726,533218,2,21,939008
2021,INTERNAL,MITS,EEIOT,OBC/X/OP,Y,400539,546472,6,21,939008
2021,INTERNAL,MITS,EEIOT,UR/X/OP,Y,469224,741293,2,21,939008
2021,INTERNAL,MITS,EEIOT,UR/X/F,Y,468847,762112,2,21,939008
2021,INTERNAL,MITS,EEIOT,UR/S/OP,Y,817920,817920,1,21,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,ECE,OBC/X/F,Y,158845,158845,1,74,939008
2021,INTERNAL,MITS,ECE,UR/X/F,Y,195769,309813,5,74,939008
2021,INTERNAL,MITS,ECE,EWS,Y,91315,318244,5,74,939008
2021,INTERNAL,MITS,ECE,SC/X/OP,Y,456926,456926,1,74,939008
2021,INTERNAL,MITS,ECE,EWS,Y,175143,462213,5,74,939008
2021,INTERNAL,MITS,ECE,OBC/X/OP,Y,211892,476901,9,74,939008
2021,INTERNAL,MITS,ECE,SC/X/F,Y,476630,567436,2,74,939008
2021,INTERNAL,MITS,ECE,OBC/X/OP,Y,115263,660751,11,74,939008
2021,INTERNAL,MITS,ECE,UR/X/F,Y,154779,698031,7,74,939008
2021,INTERNAL,MITS,ECE,UR/X/OP,Y,141057,738855,8,74,939008
2021,INTERNAL,MITS,ECE,UR/X/OP,Y,160623,783801,20,74,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,IT,UR/X/OP,AI,76229,78753,2,51,939008
2021,INTERNAL,MITS,IT,UR/X/OP,Y,78430,87868,2,51,939008
2021,INTERNAL,MITS,IT,EWS,Y,91131,91131,1,51,939008
2021,INTERNAL,MITS,IT,OBC/X/OP,Y,91547,93699,3,51,939008
2021,INTERNAL,MITS,IT,EWS,Y,87014,95871,4,51,939008
2021,INTERNAL,MITS,IT,OBC/X/OP,Y,83626,97189,3,51,939008
2021,INTERNAL,MITS,IT,UR/X/OP,Y,85474,101846,15,51,939008
2021,INTERNAL,MITS,IT,UR/X/F,Y,103160,104316,2,51,939008
2021,INTERNAL,MITS,IT,UR/X/F,Y,114878,120286,5,51,939008
2021,INTERNAL,MITS,IT,OBC/X/F,Y,121008,122784,2,51,939008
2021,INTERNAL,MITS,IT,UR/S/OP,Y,231517,231517,1,51,939008
2021,INTERNAL,MITS,IT,SC/X/OP,Y,378821,405128,2,51,939008
2021,INTERNAL,MITS,IT,SC/X/OP,Y,327232,420740,8,51,939008
2021,INTERNAL,MITS,IT,SC/X/F,Y,444921,444921,1,51,939008
,,,,,,,,,,939008
2021,INTERNAL,MITS,MECH,EWS,Y,379717,379717,1,21,939008
2021,INTERNAL,MITS,MECH,OBC/X/F,Y,413854,413854,1,21,939008
2021,INTERNAL,MITS,MECH,OBC/X/OP,Y,442238,442238,1,21,939008
2021,INTERNAL,MITS,MECH,UR/X/OP,Y,250862,604289,4,21,939008
2021,INTERNAL,MITS,MECH,UR/X/F,Y,420557,614201,2,21,939008
2021,INTERNAL,MITS,MECH,UR/X/OP,Y,294137,622302,6,21,939008
2021,INTERNAL,MITS,MECH,OBC/X/OP,Y,219783,752254,4,21,939008
2021,INTERNAL,MITS,MECH,EWS,Y,360713,840684,2,21,939008
2022,R1,MITS,AIAIDS,UR/X/OP,AI,58116,70446,3,78,905590
2022,R1,MITS,AIAIDS,FW/OP,Y,74050,80759,3,78,905590
2022,R1,MITS,AIAIDS,OBC/X/OP,Y,70280,105843,8,78,905590
2022,R1,MITS,AIAIDS,EWS,Y,82948,107892,7,78,905590
2022,R1,MITS,AIAIDS,UR/X/OP,Y,28567,115702,19,78,905590
2022,R1,MITS,AIAIDS,UR/X/F,Y,97032,127341,7,78,905590
2022,R1,MITS,AIAIDS,OBC/X/F,Y,97171,131497,2,78,905590
2022,R1,MITS,AIAIDS,UR/S/OP,Y,173154,173154,1,78,905590
2022,R1,MITS,AIAIDS,UR/S/F,Y,231627,231627,1,78,905590
2022,R1,MITS,AIAIDS,SC/X/F,Y,278053,470754,2,78,905590
2022,R1,MITS,AIAIDS,UR/NCC/OP,Y,509074,509074,1,78,905590
2022,R1,MITS,AIAIDS,ST/X/F,Y,531684,531684,1,78,905590
2022,R1,MITS,AIAIDS,ST/X/OP,Y,363217,538538,3,78,905590
2022,R1,MITS,AIAIDS,SC/X/OP,Y,155525,756118,20,78,905590
,,,,,,,,,,905590
2022,R1,MITS,AIML,UR/X/OP,AI,67589,70393,3,78,905590
2022,R1,MITS,AIML,FW/OP,Y,63642,79679,3,78,905590
2022,R1,MITS,AIML,EWS,Y,98797,119675,7,78,905590
2022,R1,MITS,AIML,UR/X/OP,Y,73633,129604,20,78,905590
2022,R1,MITS,AIML,UR/X/F,Y,125843,141446,7,78,905590
2022,R1,MITS,AIML,OBC/X/F,Y,109474,160274,2,78,905590
2022,R1,MITS,AIML,OBC/X/OP,Y,70730,162764,21,78,905590
2022,R1,MITS,AIML,UR/S/OP,Y,320079,320079,1,78,905590
2022,R1,MITS,AIML,UR/NCC/OP,Y,475574,475574,1,78,905590
2022,R1,MITS,AIML,SC/X/F,Y,361754,683738,2,78,905590
2022,R1,MITS,AIML,SC/X/OP,Y,390734,845983,11,78,905590
,,,,,,,,,,905590
2022,R1,MITS,CSE,FW/OP,Y,27178,43859,6,154,905590
2022,R1,MITS,CSE,UR/X/OP,AI,5331,44592,5,154,905590
2022,R1,MITS,CSE,OBC/X/OP,Y,39219,63018,14,154,905590
2022,R1,MITS,CSE,UR/X/F,Y,44299,69214,14,154,905590
2022,R1,MITS,CSE,EWS,Y,35938,69611,15,154,905590
2022,R1,MITS,CSE,UR/X/OP,Y,20518,69794,37,154,905590
2022,R1,MITS,CSE,OBC/S/OP,Y,77474,77474,1,154,905590
2022,R1,MITS,CSE,OBC/X/F,Y,67483,85825,5,154,905590
2022,R1,MITS,CSE,UR/FF/F,Y,117270,117270,1,154,905590
2022,R1,MITS,CSE,UR/S/OP,Y,129942,133046,2,154,905590
2022,R1,MITS,CSE,UR/S/F,Y,140262,140262,1,154,905590
2022,R1,MITS,CSE,UR/NCC/OP,Y,204267,204267,1,154,905590
2022,R1,MITS,CSE,SC/X/OP,Y,98464,245785,18,154,905590
2022,R1,MITS,CSE,SC/X/F,Y,204232,253071,5,154,905590
2022,R1,MITS,CSE,ST/X/OP,Y,298319,678901,23,154,905590
2022,R1,MITS,CSE,ST/X/F,Y,421518,693589,6,154,905590
,,,,,,,,,,905590
2022,R1,MITS,IT,UR/X/OP,AI,50222,52673,3,74,905590
2022,R1,MITS,IT,FW/OP,Y,59594,64652,3,74,905590
2022,R1,MITS,IT,EWS,Y,69835,77023,7,74,905590
2022,R1,MITS,IT,UR/X/OP,Y,69935,79345,18,74,905590
2022,R1,MITS,IT,OBC/X/OP,Y,70674,81895,8,74,905590
2022,R1,MITS,IT,UR/X/F,Y,73128,88642,8,74,905590
2022,R1,MITS,IT,OBC/X/F,Y,91248,93401,2,74,905590
2022,R1,MITS,IT,UR/S/OP,Y,134645,134645,1,74,905590
2022,R1,MITS,IT,SC/X/F,Y,302306,316845,2,74,905590
2022,R1,MITS,IT,SC/X/OP,Y,209813,327225,18,74,905590
2022,R1,MITS,IT,ST/X/OP,Y,681115,838544,4,74,905590
,,,,,,,,,,905590
2022,R1,MITS,MECH,UR/X/OP,AI,92157,106053,6,144,905590
2022,R1,MITS,MECH,FW/OP,Y,149670,248335,6,144,905590
2022,R1,MITS,MECH,EWS,Y,122947,486623,15,144,905590
2022,R1,MITS,MECH,UR/X/F,Y,219953,667904,15,144,905590
2022,R1,MITS,MECH,OBC/X/F,Y,294025,785474,3,144,905590
2022,R1,MITS,MECH,UR/X/OP,Y,179947,869480,61,144,905590
2022,R1,MITS,MECH,SC/X/OP,Y,334201,901336,10,144,905590
2022,R1,MITS,MECH,OBC/X/OP,Y,193344,903109,28,144,905590
2022,R1,MITS,AUTO,UR/X/OP,AI,97012,123152,3,26,905590
2022,R1,MITS,AUTO,OBC/X/F,Y,320769,320769,1,26,905590
2022,R1,MITS,AUTO,EWS,Y,359794,660935,4,26,905590
2022,R1,MITS,AUTO,SC/X/OP,Y,408398,708145,2,26,905590
2022,R1,MITS,AUTO,OBC/X/OP,Y,243737,733512,5,26,905590
2022,R1,MITS,AUTO,UR/X/F,Y,427278,783997,4,26,905590
2022,R1,MITS,AUTO,UR/X/OP,Y,358842,901453,7,26,905590
,,,,,,,,,,905590
2022,R1,MITS,CE,UR/X/OP,AI,97343,111588,6,154,905590
2022,R1,MITS,CE,FW/OP,Y,115008,239927,6,154,905590
2022,R1,MITS,CE,OBC/X/F,Y,326953,460275,4,154,905590
2022,R1,MITS,CE,SC/X/F,Y,210722,474042,2,154,905590
2022,R1,MITS,CE,EWS,Y,209600,576299,15,154,905590
2022,R1,MITS,CE,UR/S/F,Y,695028,695028,1,154,905590
2022,R1,MITS,CE,ST/X/OP,Y,427432,818067,9,154,905590
2022,R1,MITS,CE,OBC/X/OP,Y,244497,842243,42,154,905590
2022,R1,MITS,CE,SC/X/OP,Y,509619,846435,8,154,905590
2022,R1,MITS,CE,UR/X/OP,Y,66009,865548,47,154,905590
2022,R1,MITS,CE,UR/X/F,Y,406077,897098,14,154,905590
,,,,,,,,,,905590
2022,R1,MITS,CHEM,UR/X/OP,AI,103604,113466,3,34,905590
2022,R1,MITS,CHEM,ST/X/F,Y,389367,458636,2,34,905590
2022,R1,MITS,CHEM,SC/X/OP,Y,499643,499643,1,34,905590
2022,R1,MITS,CHEM,OBC/X/F,Y,223488,561031,2,34,905590
2022,R1,MITS,CHEM,EWS,Y,234622,570158,6,34,905590
2022,R1,MITS,CHEM,UR/X/F,Y,351498,598923,2,34,905590
2022,R1,MITS,CHEM,SC/X/F,Y,337611,655085,2,34,905590
2022,R1,MITS,CHEM,ST/X/OP,Y,516477,680247,2,34,905590
2022,R1,MITS,CHEM,UR/X/OP,Y,358229,691871,6,34,905590
2022,R1,MITS,CHEM,OBC/X/OP,Y,272967,767797,8,34,905590
,,,,,,,,,,905590
2022,R1,MITS,CSD,UR/X/OP,AI,61271,65046,3,78,905590
2022,R1,MITS,CSD,FW/OP,Y,67543,78025,3,78,905590
2022,R1,MITS,CSD,EWS,Y,72849,91123,7,78,905590
2022,R1,MITS,CSD,OBC/X/OP,Y,66921,92051,7,78,905590
2022,R1,MITS,CSD,UR/X/OP,Y,56699,105564,20,78,905590
2022,R1,MITS,CSD,UR/X/F,Y,89231,113710,7,78,905590
2022,R1,MITS,CSD,OBC/X/F,Y,90033,138901,2,78,905590
2022,R1,MITS,CSD,UR/S/OP,Y,183013,183013,1,78,905590
2022,R1,MITS,CSD,OBC/S/OP,Y,255308,255308,1,78,905590
